period,source,target,mode,route,flow_persons
午高峰,T_10,TYST,p,T_10 -> N38 -> T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,0.15
午高峰,T_10,XYST,c,T_10 -> N38 -> T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST,0.11
午高峰,T_10,SYJ,b,T_10 -> N38 -> T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY -> N13 -> SYJ,4.08
午高峰,T_10,SYJ,p,T_10 -> N38 -> T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY -> N13 -> SYJ,2.6
午高峰,T_10,TYGY,b,T_10 -> N38 -> T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,1.28
午高峰,T_10,GYST,p,T_10 -> N38 -> T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST,1.05
午高峰,T_8,SYJ,c,T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY -> N13 -> SYJ,1.21
午高峰,T_10,XYGY,p,T_10 -> N38 -> T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,0.44
午高峰,T_8,CYGY,p,T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> CYGY,6.98
午高峰,T_25,TYST,b,T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,0.86
午高峰,T_10,XYST,p,T_10 -> N38 -> T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST,0.4
午高峰,T_10,GYST,b,T_10 -> N38 -> T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST,0.37
午高峰,T_25,CYGY,b,T_25 -> N39 -> N40 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> CYGY,0.85
午高峰,T_25,TYST,p,T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,0.27
午高峰,T_8,TYGY,c,T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,0.27
午高峰,T_25,XYGY,c,T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,0.26
午高峰,T_6,TYGY,c,T_6 -> N45 -> N18 -> T_1 -> N25 -> N26 -> N27 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,5.9
午高峰,T_25,GYGY,c,T_25 -> N39 -> N40 -> T_8 -> N49 -> T_7 -> N46 -> N33 -> N61 -> GYGY,0.19
午高峰,T_10,CYGY,p,T_10 -> N38 -> T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> CYGY,0.19
午高峰,T_6,TYST,b,T_6 -> N45 -> N18 -> T_1 -> N25 -> N26 -> N27 -> T_2 -> N14 -> TYST,4.09
午高峰,T_8,CYGY,b,T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> CYGY,2.02
午高峰,T_10,TYST,p,T_10 -> N38 -> T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,0.15
午高峰,T_6,TYST,p,T_6 -> N45 -> N18 -> T_1 -> N25 -> N26 -> N27 -> T_2 -> N14 -> TYST,2.6
午高峰,T_8,TYST,p,T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,1.34
午高峰,T_8,GYGY,c,T_8 -> N49 -> T_7 -> N46 -> N33 -> N61 -> GYGY,0.1
午高峰,T_8,XYST,c,T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST,0.98
午高峰,T_6,TYST,c,T_6 -> N45 -> N18 -> T_1 -> N25 -> N26 -> N27 -> T_2 -> N14 -> TYST,0.74
午高峰,T_10,SYJ,b,T_10 -> N38 -> T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY -> N13 -> SYJ,4.08
午高峰,T_9,SYJ,b,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY -> N13 -> SYJ,53.56
午高峰,T_8,SYJ,b,T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY -> N13 -> SYJ,36.5
午高峰,T_10,SYJ,p,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY -> N13 -> SYJ,23.37
午高峰,T_9,SYJ,p,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY -> N13 -> SYJ,29.22
午高峰,T_25,XYGY,b,T_25 -> N39 -> N40 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,1.45
午高峰,T_6,TYGY,b,T_6 -> N45 -> N18 -> T_1 -> N25 -> N26 -> N27 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,31.04
午高峰,T_9,TYGY,b,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,12.13
午高峰,T_10,TYGY,b,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,11.52
午高峰,T_9,GYST,p,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST,26.07
午高峰,T_10,GYST,p,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST,23.0
午高峰,T_25,GYGY,b,T_25 -> N38 -> T_9 -> N47 -> N46 -> N33 -> N61 -> GYGY,9.33
午高峰,T_6,TYGY,p,T_6 -> N45 -> N18 -> T_1 -> N25 -> N26 -> N27 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,19.76
午高峰,T_9,TYGY,p,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,7.72
午高峰,T_9,XYST,p,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST,10.76
午高峰,T_10,TYGY,p,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,5.7
午高峰,T_7,XYST,p,T_7 -> N32 -> GYST -> N28 -> XYST,7.15
午高峰,T_10,SYJ,c,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY -> N13 -> SYJ,14.1
午高峰,T_9,XYGY,b,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY,13.79
午高峰,T_9,SYJ,c,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY -> N13 -> SYJ,13.22
午高峰,T_10,XYGY,b,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,13.1
午高峰,T_25,GYGY,p,T_25 -> N38 -> T_9 -> N47 -> N46 -> N33 -> N61 -> GYGY,11.88
午高峰,T_10,XYST,b,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST,12.57
午高峰,T_8,GYGY,b,T_8 -> N49 -> T_7 -> N46 -> N33 -> N61 -> GYGY,9.71
午高峰,T_25,TYGY,c,T_25 -> N39 -> N40 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,0.49
午高峰,T_9,XYGY,p,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,6.47
午高峰,T_10,XYGY,p,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,6.14
午高峰,T_9,GYST,b,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST,9.31
午高峰,T_10,XYST,p,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST,6.4
午高峰,T_9,CYGY,p,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> CYGY,8.71
午高峰,T_10,GYST,b,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST,8.22
午高峰,T_8,XYGY,b,T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,1.82
午高峰,T_8,XYST,b,T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST,1.22
午高峰,T_9,XYST,b,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST,3.84
午高峰,T_10,CYGY,b,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> CYGY,6.5
午高峰,T_25,XYGY,c,T_25 -> N39 -> N40 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY,0.26
午高峰,T_9,TYGY,c,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,2.21
午高峰,T_10,TYST,b,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,3.32
午高峰,T_10,TYGY,c,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,2.09
午高峰,T_9,TYST,b,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,3.21
午高峰,T_25,GYGY,c,T_25 -> N38 -> T_9 -> N47 -> N46 -> N33 -> N60 -> N61 -> GYGY,1.89
午高峰,T_10,CYGY,p,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> CYGY,4.14
午高峰,T_10,TYST,p,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,1.21
午高峰,T_9,CYGY,b,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> CYGY,3.11
午高峰,T_9,TYST,p,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,1.09
午高峰,T_9,XYGY,c,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY,1.19
午高峰,T_10,XYGY,c,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,1.5
午高峰,T_25,XYST,c,T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST,0.12
午高峰,T_10,XYST,c,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST,1.26
午高峰,T_9,GYST,c,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST,1.86
午高峰,T_10,GYST,c,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST,1.64
午高峰,T_9,XYST,c,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST,0.71
午高峰,T_10,CYGY,c,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> CYGY,1.18
午高峰,T_10,TYST,c,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,0.6
午高峰,T_9,TYST,c,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,0.12
午高峰,T_9,CYGY,c,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> CYGY,0.62
午高峰,T_10,SYJ,b,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY -> N13 -> SYJ,69.38
午高峰,T_9,SYJ,b,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY -> N13 -> SYJ,30.61
午高峰,T_10,SYJ,p,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY -> N13 -> SYJ,33.76
午高峰,T_25,GYST,p,T_25 -> N39 -> N41 -> T_8 -> N49 -> T_7 -> N32 -> GYST,40.29
午高峰,T_2,SYJ,p,T_2 -> N14 -> N10 -> N11 -> N12 -> XYGY -> N13 -> SYJ,42.25
午高峰,T_8,SYJ,p,T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY -> N13 -> SYJ,25.34
午高峰,T_25,TYGY,p,T_25 -> N39 -> N41 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,15.44
午高峰,T_25,XYST,p,T_25 -> N39 -> N41 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST,21.51
午高峰,T_8,TYGY,b,T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,11.88
午高峰,T_25,XYGY,b,T_25 -> N39 -> N41 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,13.07
午高峰,T_2,XYGY,p,T_2 -> N14 -> N10 -> N11 -> N12 -> XYGY,24.08
午高峰,T_25,SYJ,c,T_25 -> N39 -> N41 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY -> N13 -> SYJ,12.52
午高峰,T_25,GYGY,b,T_25 -> N38 -> T_9 -> N47 -> N46 -> N33 -> N60 -> N61 -> GYGY,13.48
午高峰,T_25,XYGY,p,T_25 -> N39 -> N41 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY,5.54
午高峰,T_25,GYST,b,T_25 -> N39 -> N41 -> T_8 -> N42 -> T_7 -> N32 -> GYST,13.54
午高峰,T_2,GYGY,b,T_2 -> N14 -> N10 -> N11 -> N12 -> XYST -> N28 -> GYST -> N31 -> N33 -> N61 -> GYGY,0.79
午高峰,T_2,SYJ,b,T_2 -> N14 -> N10 -> N11 -> N12 -> XYGY -> N13 -> SYJ,14.29
午高峰,T_25,CYGY,p,T_25 -> N39 -> N41 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> CYGY,11.09
午高峰,T_2,CYGY,p,T_2 -> N14 -> N10 -> N11 -> N12 -> XYST -> N28 -> CYGY,2.43
午高峰,T_25,XYST,b,T_25 -> N39 -> N41 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST,7.68
午高峰,T_8,GYST,b,T_8 -> N49 -> T_7 -> N32 -> GYST,8.46
午高峰,T_2,XYST,p,T_2 -> N14 -> N10 -> N11 -> N12 -> XYST,4.09
午高峰,T_2,XYGY,b,T_2 -> N14 -> N10 -> N11 -> N12 -> XYGY,10.12
午高峰,T_2,GYGY,p,T_2 -> N14 -> N10 -> N11 -> N12 -> XYST -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,0.51
午高峰,T_25,TYGY,c,T_25 -> N39 -> N41 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,3.92
午高峰,T_25,TYST,b,T_25 -> N39 -> N41 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,4.71
午高峰,T_8,GYGY,p,T_8 -> N49 -> T_7 -> N46 -> N33 -> N60 -> N61 -> GYGY,3.27
午高峰,T_8,XYGY,b,T_8 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,4.36
午高峰,T_8,XYST,b,T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST,4.57
午高峰,T_2,GYST,p,T_2 -> N14 -> N10 -> N11 -> N12 -> XYST -> N29 -> GYST,0.29
午高峰,T_25,CYGY,b,T_25 -> N39 -> N41 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> CYGY,4.81
午高峰,T_25,TYST,p,T_25 -> N39 -> N41 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,1.36
午高峰,T_25,XYGY,c,T_25 -> N39 -> N41 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY,3.17
午高峰,T_9,TYGY,c,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,0.74
午高峰,T_10,TYST,b,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,1.9
午高峰,T_10,TYGY,c,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,0.7
午高峰,T_2,CYGY,b,T_2 -> N14 -> N10 -> N11 -> N12 -> XYST -> N28 -> CYGY,0.87
午高峰,T_9,TYST,b,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,1.5
午高峰,T_25,GYGY,c,T_25 -> N38 -> T_9 -> N47 -> N46 -> N33 -> N61 -> GYGY,2.07
午高峰,T_2,XYST,b,T_2 -> N14 -> N10 -> N11 -> N12 -> XYST,1.46
午高峰,T_8,TYST,b,T_8 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,1.58
午高峰,T_25,GYST,c,T_25 -> N39 -> N41 -> T_8 -> N49 -> T_7 -> N32 -> GYST,1.18
午高峰,T_2,SYJ,c,T_2 -> N14 -> N10 -> N11 -> N12 -> XYGY -> N13 -> SYJ,2.86
午高峰,T_10,TYST,p,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,2.11
午高峰,T_2,GYGY,c,T_2 -> N14 -> N10 -> N11 -> N12 -> XYST -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,0.14
午高峰,T_9,TYST,p,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,1.91
午高峰,T_9,XYGY,c,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,1.72
午高峰,T_10,XYGY,c,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY,1.25
午高峰,T_25,XYST,c,T_25 -> N39 -> N41 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST,0.47
午高峰,T_10,XYST,c,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST,1.26
午高峰,T_8,GYST,c,T_8 -> N49 -> T_7 -> N32 -> GYST,2.22
午高峰,T_2,GYST,b,T_2 -> N14 -> N10 -> N11 -> N12 -> XYST -> N29 -> GYST,0.1
午高峰,T_2,XYGY,c,T_2 -> N14 -> N10 -> N11 -> N12 -> XYGY,1.82
午高峰,T_25,TYST,c,T_25 -> N39 -> N41 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,0.78
午高峰,T_25,CYGY,c,T_25 -> N39 -> N41 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> CYGY,1.07
午高峰,T_2,CYGY,c,T_2 -> N14 -> N10 -> N11 -> N12 -> XYST -> N28 -> CYGY,0.17
午高峰,T_10,TYST,c,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,0.34
午高峰,T_9,TYST,c,T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,0.74
午高峰,T_2,XYST,c,T_2 -> N14 -> N10 -> N11 -> N12 -> XYST,0.29
午高峰,T_8,TYST,c,T_8 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,0.51
午高峰,T_8,CYGY,c,T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> CYGY,0.59
午高峰,T_2,GYST,c,T_2 -> N14 -> N10 -> N11 -> N12 -> XYST -> N29 -> GYST,0.02
午高峰,T_4,GYST,c,T_4 -> N14 -> N10 -> N11 -> N12 -> XYST -> N28 -> GYST,0.13
午高峰,T_25,SYJ,b,T_25 -> N39 -> N41 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY -> N13 -> SYJ,30.61
午高峰,T_25,SYJ,p,T_25 -> N39 -> N41 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY -> N13 -> SYJ,19.48
午高峰,T_10,SYJ,b,T_10 -> N38 -> T_9 -> N47 -> N46 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY -> N13 -> SYJ,16.32
午高峰,T_25,TYGY,b,T_25 -> N39 -> N41 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> T_4 -> N4 -> TYGY,16.18
午高峰,T_8,SYJ,p,T_8 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY -> N13 -> SYJ,16.89
午高峰,T_25,XYGY,p,T_25 -> N39 -> N41 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,7.39
午高峰,T_4,GYGY,b,T_4 -> N14 -> N10 -> N11 -> N12 -> XYST -> N28 -> GYST -> N31 -> N33 -> N61 -> GYGY,3.34
午高峰,T_2,GYGY,b,T_2 -> N14 -> N10 -> N11 -> N12 -> XYST -> N28 -> GYST -> N31 -> N33 -> N60 -> N61 -> GYGY,0.79
午高峰,T_3,GYGY,b,T_3 -> N3 -> TYGY -> N7 -> N8 -> N9 -> N10 -> N11 -> N12 -> XYST -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,0.71
午高峰,T_25,GYGY,p,T_25 -> N38 -> T_9 -> N47 -> N46 -> N33 -> N60 -> N61 -> GYGY,2.64
午高峰,T_8,GYGY,b,T_8 -> N49 -> T_7 -> N46 -> N33 -> N60 -> N61 -> GYGY,1.14
午高峰,T_2,GYGY,p,T_2 -> N27 -> N26 -> N25 -> T_1 -> N18 -> N45 -> T_6 -> N44 -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,1.52
午高峰,T_2,GYST,p,T_2 -> N27 -> N26 -> N25 -> T_1 -> N18 -> N45 -> T_6 -> N44 -> N29 -> GYST,2.6
午高峰,T_25,TYST,p,T_25 -> N39 -> N41 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,2.45
午高峰,T_8,TYST,b,T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,2.11
午高峰,T_25,GYST,c,T_25 -> N39 -> N41 -> T_8 -> N42 -> T_7 -> N32 -> GYST,1.86
午高峰,T_2,GYGY,c,T_2 -> N27 -> N26 -> N25 -> T_1 -> N18 -> N45 -> T_6 -> N44 -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,1.01
午高峰,T_25,XYST,c,T_25 -> N39 -> N41 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST,0.59
午高峰,T_2,GYST,b,T_2 -> N27 -> N26 -> N25 -> T_1 -> N18 -> N45 -> T_6 -> N44 -> N29 -> GYST,1.24
午高峰,T_2,GYST,c,T_2 -> N27 -> N26 -> N25 -> T_1 -> N18 -> N45 -> T_6 -> N44 -> N29 -> GYST,0.19
午高峰,T_2,GYGY,b,T_2 -> N27 -> N26 -> N25 -> T_1 -> N18 -> N45 -> T_6 -> N44 -> N29 -> GYST -> N31 -> N33 -> N60 -> N61 -> GYGY,3.18
午高峰,T_2,GYGY,p,T_2 -> N27 -> N26 -> N25 -> T_1 -> N18 -> N45 -> T_6 -> N44 -> N29 -> GYST -> N31 -> N33 -> N60 -> N61 -> GYGY,4.05
午高峰,T_8,TYST,p,T_8 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,1.12
午高峰,T_25,SYJ,b,T_25 -> N39 -> N41 -> T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY -> N13 -> SYJ,91.82
午高峰,T_25,SYJ,p,T_25 -> N39 -> N41 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY -> N13 -> SYJ,29.22
午高峰,T_8,SYJ,b,T_8 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY -> N13 -> SYJ,19.91
午高峰,T_25,XYST,c,T_25 -> N39 -> N41 -> T_8 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST,0.95
午高峰,T_3,GYGY,b,T_3 -> N3 -> TYGY -> N7 -> N8 -> N9 -> N10 -> N11 -> N12 -> XYST -> N28 -> GYST -> N31 -> N33 -> N61 -> GYGY,0.71
午高峰,T_2,CYGY,p,T_2 -> N27 -> N26 -> N25 -> T_1 -> N18 -> N45 -> T_6 -> N44 -> N28 -> CYGY,10.32
